id,text,created_at
1218316180877869056,I tried walking with 2 of my colleagues from CBC to a nearby hotel around 3:30 this afternoon &amp; we couldn’t even ge… https://t.co/31bLC1SmRo,Fri Jan 17 23:36:27 +0000 2020
1218316171625320450,Everyone in NL right now #nlwx https://t.co/v4VdUe9CAJ,Fri Jan 17 23:36:25 +0000 2020
1218316129082466305,"@user_689 @user_1848 Oh my goodness! Crazy. 
Hope you and everyone in #Newfoundland stay safe.",Fri Jan 17 23:36:15 +0000 2020
1218316125546508288,"It may have been an exercise in futility, but I shoveled the driveway anyway. #snowmaggedon2020 #myminnesota… https://t.co/sj5lIAdAT1",Fri Jan 17 23:36:14 +0000 2020
1218316061440786432,Anyone on #nlwx or @user_1273 able to verify if a person got brought to the Health Science in labour on a snowmobile,Fri Jan 17 23:35:58 +0000 2020
1218316059486425089,"To get to the hospital during a blizzard, a woman in labour arrived on a snowmobile.
#blizzard2020 #Newfoundland… https://t.co/ZA9y6ejyAT",Fri Jan 17 23:35:58 +0000 2020
1218316052070903809,"looking out our window downtown #stjohns right now

#nlblizzard2020 #nlstorm https://t.co/Iojf7g3psM",Fri Jan 17 23:35:56 +0000 2020
1218316002565468161,"Anyone who has been out to snow blow there driveway multiple times throughout the day today, it’s about time you gi… https://t.co/qcg23K2trI",Fri Jan 17 23:35:44 +0000 2020
1218315950786842626,"#KansasCity
#Snowpocalypse2020
#snowstorm 
https://t.co/qD834yvvUd",Fri Jan 17 23:35:32 +0000 2020
1218315912627003392,@user_242 Contemplating that same question over my second @user_2385 #Snowpocalypse2020,Fri Jan 17 23:35:23 +0000 2020
1218315897607090176,"The cold never bothers me anyway.
Happy Friday ☺️ #snowmaggedon2020  @user_2133 @user_1486 https://t.co/xPGQonv4JH",Fri Jan 17 23:35:19 +0000 2020
1218315884587970560,Stay warm Kayla! #nlstorm #nlblizzard2020 https://t.co/ybTqbpRjAV,Fri Jan 17 23:35:16 +0000 2020
1218315880922329088,"My god, this woman deserves a medal. #nlwx https://t.co/UmrIIZE6Pp",Fri Jan 17 23:35:15 +0000 2020
1218315844255649792,"Holy Jumpings. Thoughts and prayers, @user_873 #nlwx https://t.co/KhxEiwq3YT",Fri Jan 17 23:35:07 +0000 2020
1218315767709564928,The only way I can tell there is a house across the street are the porch lights.  #nlwx snowmaggeddon #snowstormnado https://t.co/4XTQidfcNC,Fri Jan 17 23:34:48 +0000 2020
1218315764521848832,#snowmaggedon2020 @user_2128 East End https://t.co/LShhrbGX4x,Fri Jan 17 23:34:48 +0000 2020
1218315759375527937,Nerves are shot 🥶🥶 #nlblizzard2020,Fri Jan 17 23:34:46 +0000 2020
1218315731416371202,"Who knew? Turns out our new rescue cat, Hubert, is crazy about storm chips. #snowmaggedon2020 https://t.co/sWrFgq6eFg",Fri Jan 17 23:34:40 +0000 2020
1218315718732734465,Hey @user_1341 wonder how we're comparing to the big bad Blizzard of '78 in the Northeastern states. We've got t… https://t.co/WocigTylHz,Fri Jan 17 23:34:37 +0000 2020
1218315698776281094,@user_341 St.John’s Newfoundland at 7:30 tonight. #nlwx https://t.co/OEOnNjXfuI,Fri Jan 17 23:34:32 +0000 2020
1218315697027239938,#lol #snowmaggedon2020 https://t.co/57l2pQoRL2,Fri Jan 17 23:34:32 +0000 2020
1218315681814470656,#stormageddon2020 https://t.co/2b0wAF0ttZ,Fri Jan 17 23:34:28 +0000 2020
1218315668526858241,State of emergency due to #Snowmageddon means no vehicles and plows pulled from roads. So woman in labour arrived a… https://t.co/9ifIGndRUY,Fri Jan 17 23:34:25 +0000 2020
1218315663112114184,I could stand corrected but for those saying it's the worst storm ever seen... don't forget the tremendous devastat… https://t.co/jXiC6zwVBG,Fri Jan 17 23:34:23 +0000 2020
1218315657655152640,Another important point re impact of current snow response protocol on pedestrians. #snowmaggedon2020 #snow https://t.co/ilXDFWJflW,Fri Jan 17 23:34:22 +0000 2020
1218315652940935169,Stopped by the grocery store for some produce. Noticed that they were almost entirely out of bread and milk - a cle… https://t.co/rtEOxd78Ip,Fri Jan 17 23:34:21 +0000 2020
1218315649698750464,#nlblizzard2020 https://t.co/BQ1I9M1pGZ,Fri Jan 17 23:34:20 +0000 2020
1218315551933698048,#snowmaggedon2020 #nlblizzard2020 https://t.co/6UIZZvjx5W,Fri Jan 17 23:33:57 +0000 2020
1218315435948625920,#nlwx https://t.co/rVE5TQ5oSn,Fri Jan 17 23:33:29 +0000 2020
1218315428440821760,Crews remain on scene. Wind and drifts are making it much more difficult. #nltraffic also thanks to… https://t.co/mRGaLF3C9H,Fri Jan 17 23:33:28 +0000 2020
1218315408069009408,Listen to that wind!!!!!  #snowmaggedon2020 #nlwx https://t.co/A8Ws3xeTbK,Fri Jan 17 23:33:23 +0000 2020
1218315382156513280,"There is rarely as tough as a Newfoundlander tough. 

Hurricane-force winds? Pshaw. 
75+ Cm of snow? Easy. 
Labour… https://t.co/d7cgMHZMPV",Fri Jan 17 23:33:16 +0000 2020
1218315375831650304,The mother deserves the Order of Newfoundland and a lifetime supply of storm chips #nlwx https://t.co/i9QWuCIJA8,Fri Jan 17 23:33:15 +0000 2020
1218315357255086080,This is the view from my living room. The black spot is the front passenger window of my car. 😳😳😳 And here is the s… https://t.co/Q3itav0mH7,Fri Jan 17 23:33:11 +0000 2020
1218315329476141057,Love winter they said!! Not so much today! #snowmaggedon2020 https://t.co/h2CBRsJ3wn,Fri Jan 17 23:33:04 +0000 2020
1218315310274695168,Getting very intense DT St. John's!  Winds are terrifying  #nlwx #nlblizzard2020  #nltraffic  #nlstorm… https://t.co/SXp18QVIIB,Fri Jan 17 23:32:59 +0000 2020
1218315286929190912,"#nlblizzard2020 Stay warm  &amp; safe, Newfoundland. Bettin' just a few kitchen parties on the Rock tonight.  Enjoy the… https://t.co/OiqI19WYdR",Fri Jan 17 23:32:54 +0000 2020
1218315275289997313,@user_11 @user_1872 #nlblizzard2020 firetruck stuck behind plow in paradise https://t.co/oZ5vSLqGHv,Fri Jan 17 23:32:51 +0000 2020
1218315255891267585,The dogs are done in. Enough #nlwx https://t.co/Y9jn9Q15HK,Fri Jan 17 23:32:46 +0000 2020
1218315201784745986,Wishing all our First Responders and Snow Plow operators a safe night in this blizzard! You are amazing!… https://t.co/O51U9YKA8f,Fri Jan 17 23:32:33 +0000 2020
1218315198257418240,It’s going to be a chilly night. I am not looking forward to the morning. #nlblizzard2020 https://t.co/gi3DxWX2Qc,Fri Jan 17 23:32:33 +0000 2020
1218315154183675905,The entire first floor of my neighbour’s house is covered by a snowdrift. It’s about 2 feet from the second storey… https://t.co/UViMQiBVee,Fri Jan 17 23:32:22 +0000 2020
1218315143664349185,"If you make a baby tonight , it will eventually hatch and be able to bring you #stormbeers like mine are doing for me! #nlwx",Fri Jan 17 23:32:20 +0000 2020
1218315092174962688,Not a bit of snow hitting our back door #snowdoor #nlwx https://t.co/4l6SSGmzg7,Fri Jan 17 23:32:07 +0000 2020
1218315088190459911,"@user_1422 Philly suburbs. I've lived in Plymouth, NH and Grand Junction, CO. I've NEVER experienced anything like this. #nlwx",Fri Jan 17 23:32:06 +0000 2020
1218315083933110272,@user_1472 Yes after the #snowmaggedon2020 we have had this week,Fri Jan 17 23:32:05 +0000 2020
1218315067378282496,#snowmaggedon2020 scrabble with @user_2216 🥶🥶 https://t.co/qQjrEtZ6hM,Fri Jan 17 23:32:01 +0000 2020
1218314895613136896,I just spent 60 dollars on nuts and olives. I think I'm doing the #Snowpocalypse2020 thing wrong.,Fri Jan 17 23:31:20 +0000 2020
1218314862964682753,"❄️❄️ CANCELLATIONS ❄️❄️

NEMHA have cancelled all slots at Capital Hyundai Arena tomorrow. (7am-9am &amp; 6:30pm-9:30pm) #nlwx",Fri Jan 17 23:31:13 +0000 2020
1218314827279536128,"Not laughing anymore. The snow is piled up so hard against my door the doorbell actually just rang. Okay, I'm laugh… https://t.co/lySIapT8aP",Fri Jan 17 23:31:04 +0000 2020
1218314818886819845,The view (or lack there of) out my window in Mount Pearl. Can't believe we still have power! #nlblizzard2020… https://t.co/Svp86ASYX9,Fri Jan 17 23:31:02 +0000 2020
1218314794479968256,The snowdrifts are taller than us! #nlwx #nltraffic @user_0 https://t.co/jdQRMXBFkj,Fri Jan 17 23:30:56 +0000 2020
1218314737722765315,Wind whipping up big drifts here on Mt Carson #nlwx https://t.co/eRudbL1BhH,Fri Jan 17 23:30:43 +0000 2020
1218314669959544834,#nlblizzard2020 #Newfoundland #nlwhiteout #blizzard #nlwx https://t.co/WeVuQ6YwfC,Fri Jan 17 23:30:27 +0000 2020
1218314666813935616,"OK, the house just shifted. 

#blizzardofoz #nlwx
#stormageddon2020 #blizzard2020",Fri Jan 17 23:30:26 +0000 2020
1218314643703242752,Playing Scrabble by candlelight with @user_1388 #stormageddon2020 #nlwx #nlblizzard2020 https://t.co/2fGdo7jReq,Fri Jan 17 23:30:20 +0000 2020
1218314568084205570,"#godguardthee 💥

But for real, stay safe pals! #nlwx https://t.co/EfuRlDhVE1",Fri Jan 17 23:30:02 +0000 2020
1218314535393730560,Winds have been sustained over 100 km/h for the last 3 hours at St. John's International Airport. #nlwx #YYT https://t.co/EgdB2xH04N,Fri Jan 17 23:29:55 +0000 2020
1218314488333492224,"the #Snowmageddon2020 is talking a harsh path ,
the wind speed is 150+ km/h and it’s gust is ~240 km/h with heavy s… https://t.co/tbv35dhz7k",Fri Jan 17 23:29:43 +0000 2020
1218314482323283968,#snowmaggedon2020 #nlblizzard2020 https://t.co/Ir3l5N0Qar,Fri Jan 17 23:29:42 +0000 2020
1218314456431824896,Amazing what happens in 4 hours when it comes to #weather #snow #Snowpocalypse2020 #nlwhiteout #stjohns @user_1756 https://t.co/1kLFwfqsP7,Fri Jan 17 23:29:36 +0000 2020
1218314442070425601,"Tough to get accurate measurements the last several hours due to high winds, drifts... Arcing power lines and tall… https://t.co/mk9rYCXDZ7",Fri Jan 17 23:29:32 +0000 2020
1218314363171430400,O. M. Goodness. #nlwx https://t.co/BfQ9JBrreP,Fri Jan 17 23:29:14 +0000 2020
1218314320221741058,Living 2 min drive from @user_1101 and there a steady rumble like a fighter jet is about ready to take off. Ma… https://t.co/Bahh2GGtuX,Fri Jan 17 23:29:03 +0000 2020
1218314305784905728,@user_290 @user_2680 Omg I saw this! You ok Chris? Be safe    #nlwx @user_2589 #Snowmageddon2020,Fri Jan 17 23:29:00 +0000 2020
1218314247836323840,Siding off the house 👍🏼 deadly #nlwx #snowmaggedon2020 #nlblizzard2020 https://t.co/MiGmuuyH0c,Fri Jan 17 23:28:46 +0000 2020
1218314244485050369,Things are getting rough in Newfoundland... #nlstorm @user_2680 https://t.co/yvDSZDxK4C,Fri Jan 17 23:28:45 +0000 2020
1218314239284170752,Throwback ! My custom nails #RickandMorty #ricknails #snowmaggedon2020 #yegnails #love https://t.co/pFMYzIDs5T,Fri Jan 17 23:28:44 +0000 2020
1218314224168030210,"So crazy what is happening in #Newfoundland right now, half of my family lives there so I’m hoping that they’re all… https://t.co/JzPIVd1566",Fri Jan 17 23:28:40 +0000 2020
1218314184867418113,"Notice to our staff, teachers and students: we will of course be closed until after the state of emergency has been… https://t.co/CQ3sCJbuUf",Fri Jan 17 23:28:31 +0000 2020
1218314106588946432,When Canada's both East and West Coast get destroyed with snow. #BCStorm #nlstorm https://t.co/qqyGFurN1f,Fri Jan 17 23:28:12 +0000 2020
1218314080680927237,"A raging tempest, #nlstorm #nlwx when the  air so white blew all day and night, covering the structures in the back… https://t.co/QbR8oQByoK",Fri Jan 17 23:28:06 +0000 2020
1218314078147502080,"Fuck winter

#nlweather 
#nlwhiteout 
#nlwx https://t.co/dnz1AZ1y37",Fri Jan 17 23:28:06 +0000 2020
1218314077652561922,Lights out in Portugal Cove. Hunkered down but time now. #nlwx #stormageddon2020 https://t.co/Xo2d2kB8Lk,Fri Jan 17 23:28:05 +0000 2020
1218314042097319936,@user_2431 seeing reports of people seeing flashes. Is this more likely electric wires arcing or is there a poss… https://t.co/b7ZuD3xvKw,Fri Jan 17 23:27:57 +0000 2020
1218313990549524480,Amazed that my power is still on! Hoping it’s a sign that the grid in my area is super and we won’t loose it! Stay… https://t.co/bMUjWW88X6,Fri Jan 17 23:27:45 +0000 2020
1218313923855777792,"GENTLE REMINDER: If you live in the path of this storm and have anything delivered, you need to tip the driver at l… https://t.co/xiIoPM52D3",Fri Jan 17 23:27:29 +0000 2020
1218313922660524033,Lightening? Wild night in the west end. What a crazy cyclonebombsomethingorother #nlwx https://t.co/8BePrSMbmv,Fri Jan 17 23:27:28 +0000 2020
1218313895779164161,Meijer is crazy right now...empty shelves...lines to the back of the store (almost)!  You'd think we've never had s… https://t.co/xn2K6ujWOx,Fri Jan 17 23:27:22 +0000 2020
1218313870147588097,Wind always makes me nervous too so I'd find Izzy's hugs comforting in winds like #Newfoundland's having today. Hop… https://t.co/j08I8L6Yxt,Fri Jan 17 23:27:16 +0000 2020
1218313735477043201,Meanwhile in #Newfoundland #cdnmedia https://t.co/u2kI27jfhd,Fri Jan 17 23:26:44 +0000 2020
1218313693039120384,This fire appears to be out now according to Mayor Gosine. #nltraffic #nlwx https://t.co/J6v9mTNr2X,Fri Jan 17 23:26:34 +0000 2020
1218313692275671042,Did anyone else see lightning or a flash in the sky on the west end of town?? Or am I going crazy?? #nlwx,Fri Jan 17 23:26:34 +0000 2020
1218313641134641156,@user_871 N&amp;L would love this #Newfoundland https://t.co/h41zIB9Vkb,Fri Jan 17 23:26:21 +0000 2020
1218313638559109120,"@user_201 It's unbelievable, I saw it on the news and following #nlstorm Do you think your power will go out?",Fri Jan 17 23:26:21 +0000 2020
1218313598776291328,#nlblizzard2020 : Snow clearing in the metro St. John's area is temporarily suspended due to deteriorating conditio… https://t.co/Qy4FWBQHt1,Fri Jan 17 23:26:11 +0000 2020
1218313596620484609,Today is the 8th snowiest day on record in #StJohns: 55cm. #NLWx https://t.co/LMIIYakWNQ,Fri Jan 17 23:26:11 +0000 2020
1218313508602990597,I’m a bit disappointed we haven’t agreed on a name for this thing yet... maybe #dabomb2020 or #whiteoutnl. Thoughts?  #nlwx,Fri Jan 17 23:25:50 +0000 2020
1218313497202909185,"Has your weather forecast ever told you that ""High Storm Surge levels and large waves are expected to impact the co… https://t.co/6C3fx3OXVq",Fri Jan 17 23:25:47 +0000 2020
1218313438662926336,I will not bitch once concerning our weather this weekend. #MBStorm Not after seeing what's happening on the east c… https://t.co/z3RWR59rpU,Fri Jan 17 23:25:33 +0000 2020
1218313437832523782,"""Ooh- I'm falling""
""I'm okay, the wind just blew me down"" 😂 

Hope you really are okay, @user_1072
#nlblizzard2020… https://t.co/HDfVKX789b",Fri Jan 17 23:25:33 +0000 2020
1218313436536328193,"Newfoundland finally said Screw it by’s, we’re all moving out west now. #nlstorm https://t.co/Fj42O5UYWu",Fri Jan 17 23:25:33 +0000 2020
1218313411014033411,Proof that womxn are strong as hell 💪🏼💪🏼💪🏼 #nlwx https://t.co/M280Ez5GdX,Fri Jan 17 23:25:27 +0000 2020
1218313407872544771,"After this hurrblizzardicane, the province will have to rename itself Newfoundland Redux, if the snow ever melts, a… https://t.co/6frQGvVY9z",Fri Jan 17 23:25:26 +0000 2020
1218313355460562944,"Thinking of family, friends and emergency responders back home in #Newfoundland today. Stay safe everyone. 💕… https://t.co/RME1LnEoTc",Fri Jan 17 23:25:13 +0000 2020
1218313328159809536,I wonder if they are going to even try and release a radiosonde from Mt. Pearl at 00Z tonight?!😬 In my experience i… https://t.co/FgPNvk9ely,Fri Jan 17 23:25:07 +0000 2020
1218313302197121024,Wow- stay safe everyone in St. John’s!! #stormageddon2020 https://t.co/po62p2fwNr,Fri Jan 17 23:25:01 +0000 2020
1218313281858916352,Oh FFS lol  #nlwx https://t.co/JIYmtIQenQ,Fri Jan 17 23:24:56 +0000 2020
1218313258722975745,Got to thank @user_2652 ! She made me &amp; my dog feel safe &amp; entertained while driving through white-outs from the… https://t.co/p1j2S2Yybr,Fri Jan 17 23:24:50 +0000 2020
1218313171565469696,We're so close #BlackSwan #BadBoysForLife #FridayFeeling #BTSBlackSwan #FridayThoughts #BTSingleToday #BTS #Kpop… https://t.co/rarcgBsiih,Fri Jan 17 23:24:29 +0000 2020
1218313154616266753,Can someone confirm this wind gust. Holy moly! #nlblizzard2020 #nlwhiteout #stormageddon2020 #Newfoundland #nlwx… https://t.co/jfX0GUk7E0,Fri Jan 17 23:24:25 +0000 2020
1218313148119293953,We don’t mess around where weather is concerned #nlwx https://t.co/kl584WS5PJ,Fri Jan 17 23:24:24 +0000 2020
1218313108273467392,#nlwx #nlblizzard2020 #Newfoundland https://t.co/jXAOFtixso,Fri Jan 17 23:24:14 +0000 2020
1218313092372795392,"Hey America, my home province is having a bit of winter today. 

Thought you'd like to know. #nlblizzard2020 https://t.co/zKHpNRLpAx",Fri Jan 17 23:24:11 +0000 2020
1218313047468584960,What it looks like snowshoeing home in a blizzard after work: #nlwx https://t.co/x4ZOeXhp6W,Fri Jan 17 23:24:00 +0000 2020
1218312922969014273,#ottawa is “preparing” for a winter storm meanwhile #Newfoundland is like “here - hold my beer” https://t.co/nlb3mTZa2S,Fri Jan 17 23:23:30 +0000 2020
1218312898495373320,Little windy here. #nlwx https://t.co/3A0YATewx5,Fri Jan 17 23:23:24 +0000 2020
1218312864072642561,This is what's happening outside but @user_2566 still got the power back on! 🤟 #nlwx #Snowmageddon2020 #nlblizzard2020 https://t.co/A2WXyNVD90,Fri Jan 17 23:23:16 +0000 2020
1218312861195304960,"Just went to dig out a bit and saw this. A snow drift about 10ft high along the house, our kitchen and living room… https://t.co/YsIsPqR422",Fri Jan 17 23:23:15 +0000 2020
1218312832711831552,It was a #DarkandStormy night. #nlblizzard2020 #Snowmageddon2020 @user_2706 https://t.co/5JmILkIQeD,Fri Jan 17 23:23:09 +0000 2020
1218312763342278656,"Hey #disney , your Frozen 3 set is now ready! #nlwx",Fri Jan 17 23:22:52 +0000 2020
1218312732581167104,Watching my dining room window flex with the wind gusts. Surreal. #nlblizzard2020 #nlwx #stormageddon2020,Fri Jan 17 23:22:45 +0000 2020
1218312731935363074,My heart goes out to all of the city garbage bins that have gone missing today #nlwx,Fri Jan 17 23:22:45 +0000 2020
1218312650611986433,This is the worst winter storm I have ever seen. Period. #NLwx https://t.co/D0M67q6vgJ,Fri Jan 17 23:22:25 +0000 2020
